Designator,Mid X,Mid Y,Layer,Rotation
P42,77.05168mm,80.30534mm,Top,0.0
P43,87.87668mm,81.85534mm,Top,0.0
P44,90.69168mm,81.86534mm,Top,270.0
P45,65.10168mm,35.90534mm,Top,0.0
P46,39.53168mm,133.70534mm,Top,0.0
R1,122.730832mm,53.990849mm,Top,180.0
R2,25.1mm,86.0125mm,Top,270.0
R3,88.55168mm,77.15534mm,Top,0.0
R4,114.33168mm,110.13534mm,Top,0.0
R5,27.65mm,86.0125mm,Top,270.0
R6,68.011889mm,82.25609mm,Top,180.0
R7,41.27668mm,94.53034mm,Top,180.0
R8,60.26168mm,122.75534mm,Top,90.0
R9,45.12168mm,98.12534mm,Top,270.0
R10,42.55168mm,99.05534mm,Top,180.0
R11,94.06168mm,128.74534mm,Top,270.0
R12,129.50168mm,128.85534mm,Top,90.0
R13,72.95604mm,5.73034mm,Top,0.0
R14,101.70238mm,103.9124mm,Top,180.0
R15,101.70238mm,102.0124mm,Top,180.0
R16,93.60238mm,102.9124mm,Top,270.0
R17,131.30168mm,122.41534mm,Top,270.0
R18,122.57668mm,122.45534mm,Top,90.0
R19,114.35168mm,129.00534mm,Top,90.0
R21,108.40168mm,124.15534mm,Top,90.0
R22,62.84168mm,129.39534mm,Top,90.0
R24,112.00168mm,122.75534mm,Top,90.0
R25,134.55168mm,129.04604mm,Top,90.0
R26,134.31264mm,122.50034mm,Top,90.0
R27,110.00168mm,125.10534mm,Top,270.0
R28,46.80168mm,129.66534mm,Top,90.0
R29,107.75168mm,109.55534mm,Top,0.0
R30,40.98168mm,129.66534mm,Top,90.0
R31,36.10168mm,129.70534mm,Top,90.0
R32,38.10168mm,129.70534mm,Top,90.0
R33,32.00168mm,129.70534mm,Top,90.0
R34,34.00168mm,129.70534mm,Top,90.0
R35,25.191221mm,127.684438mm,Top,90.0
R36,29.95168mm,129.70534mm,Top,90.0
R37,16.19168mm,127.88534mm,Top,90.0
R38,20.35168mm,127.77534mm,Top,90.0
R39,23.04168mm,127.77534mm,Top,90.0
R40,18.31168mm,127.75534mm,Top,90.0
R41,115.05168mm,112.45534mm,Top,270.0
R42,13.391221mm,127.709438mm,Top,90.0
R43,127.45168mm,122.55534mm,Top,90.0
R44,126.525mm,128.95mm,Top,90.0
R45,124.95168mm,122.505319mm,Top,90.0
R46,117.00168mm,129.15534mm,Top,90.0
R47,119.05168mm,129.10534mm,Top,90.0
R48,112.35168mm,129.00534mm,Top,90.0
R49,104.10168mm,129.25534mm,Top,90.0
R50,72.87668mm,9.83034mm,Top,0.0
R51,60.51168mm,129.43534mm,Top,90.0
R52,62.68168mm,122.74534mm,Top,90.0
R54,84.35168mm,79.11534mm,Top,180.0
R55,86.00168mm,107.95534mm,Top,180.0
R56,57.17168mm,121.78534mm,Top,180.0
R57,57.17168mm,119.98534mm,Top,180.0
R58,43.13168mm,129.63534mm,Top,90.0
R59,46.46168mm,96.82534mm,Top,90.0
S1,64.20168mm,18.60534mm,Top,270.0
S2,68.77668mm,18.60534mm,Top,270.0
U1,63.80168mm,28.60534mm,Top,180.0
U2,144.41168mm,40.86034mm,Top,270.0
U3,126.40168mm,82.00534mm,Top,180.0
U4,135.50168mm,11.33034mm,Top,0.0
U5,43.67668mm,109.25534mm,Top,90.0
U6,110.54168mm,114.14534mm,Top,0.0
U7,143.28168mm,41.10534mm,Top,270.0
C226,85.83764mm,73.335021mm,Top,90.0
R211,88.13764mm,73.260021mm,Top,180.0
R205,88.26264mm,69.735021mm,Top,180.0
D205,87.98764mm,66.760021mm,Top,180.0
C223,85.81264mm,62.810021mm,Top,90.0
C222,86.91264000000001mm,62.810021mm,Top,90.0
C221,88.01264mm,62.810021mm,Top,90.0
C220,89.11264mm,62.810021mm,Top,90.0
C228,112.56264mm,74.68502099999999mm,Top,0.0
R216,90.46264mm,73.18502099999999mm,Top,270.0
C224,85.83764mm,69.93502099999999mm,Top,270.0
D206,113.73764mm,64.460021mm,Top,90.0
C225,114.43764mm,70.81002099999999mm,Top,0.0
C219,103.41264mm,62.810021mm,Top,90.0
C218,104.51264mm,62.810021mm,Top,90.0
C217,105.61264mm,62.810021mm,Top,90.0
C216,106.71264000000001mm,62.810021mm,Top,90.0
C215,107.81264mm,62.810021mm,Top,90.0
C214,108.91264mm,62.810021mm,Top,90.0
C213,110.01264mm,62.810021mm,Top,90.0
C212,111.11264mm,62.810021mm,Top,90.0
C211,99.01264mm,62.810021mm,Top,90.0
C210,100.11264mm,62.810021mm,Top,90.0
C209,101.21264000000001mm,62.810021mm,Top,90.0
C208,102.31264mm,62.810021mm,Top,90.0
C203,90.21264mm,62.810021mm,Top,90.0
C202,91.31264mm,62.810021mm,Top,90.0
C201,92.41264000000001mm,62.810021mm,Top,90.0
C229,112.08764000000001mm,69.235021mm,Top,270.0
C227,111.28764mm,72.335021mm,Top,90.0
R215,114.23764mm,68.510021mm,Top,180.0
R213,114.23764mm,69.68502099999999mm,Top,0.0
R214,114.48764mm,73.110021mm,Top,180.0
R212,114.48764mm,71.960021mm,Top,180.0
C200,93.51264mm,62.810021mm,Top,90.0
C204,97.91264000000001mm,62.810021mm,Top,90.0
C205,96.81264mm,62.810021mm,Top,90.0
C206,95.71264mm,62.810021mm,Top,90.0
C207,94.61264mm,62.810021mm,Top,90.0
D200,92.28764000000001mm,66.760021mm,Top,180.0
D201,96.58764mm,66.760021mm,Top,180.0
D202,100.88764mm,66.760021mm,Top,180.0
D203,109.48764mm,66.760021mm,Top,180.0
D204,105.18764mm,66.760021mm,Top,180.0
R200,92.68764mm,69.760021mm,Top,180.0
R201,96.56264mm,69.760021mm,Top,180.0
R202,100.81264mm,69.760021mm,Top,180.0
R203,108.73764mm,69.760021mm,Top,180.0
R204,104.68764mm,69.760021mm,Top,180.0
R206,92.76264mm,73.260021mm,Top,180.0
R207,96.56264mm,73.260021mm,Top,180.0
R208,100.83764000000001mm,73.260021mm,Top,180.0
R209,108.36264mm,73.260021mm,Top,180.0
R210,104.66264mm,73.260021mm,Top,180.0
U460,121.876151mm,25.397074999999997mm,Top,90.0
C461,121.326151mm,20.822074999999998mm,Top,0.0
C460,124.001151mm,20.822074999999998mm,Top,180.0
R469,119.226151mm,30.272074999999997mm,Top,180.0
R468,120.101151mm,32.272074999999994mm,Top,90.0
R467,125.231151mm,32.272074999999994mm,Top,90.0
R466,122.526151mm,30.372074999999995mm,Top,180.0
R461,118.931151mm,32.297075mm,Top,90.0
R464,124.056151mm,32.272074999999994mm,Top,90.0
R463,122.881151mm,32.272074999999994mm,Top,90.0
R462,121.275151mm,32.272074999999994mm,Top,90.0
R134,113.118541mm,27.963842999999997mm,Top,90.0
R133,111.893541mm,27.963842999999997mm,Top,90.0
F101,72.018541mm,52.013842999999994mm,Top,90.0
C133,114.318541mm,27.988842999999996mm,Top,270.0
R132,88.818541mm,54.038843mm,Top,0.0
U101,73.418541mm,45.563843mm,Top,90.0
R131,97.568541mm,51.813843mm,Top,270.0
R130,109.72854099999999mm,26.994042999999998mm,Top,270.0
R129,113.693541mm,24.513842999999994mm,Top,270.0
Y101,106.768541mm,31.613842999999996mm,Top,90.0
C116,107.29354099999999mm,33.438843mm,Top,0.0
C115,106.29354099999999mm,29.038842999999996mm,Top,90.0
C124,106.993541mm,44.688843mm,Top,180.0
R121,106.268541mm,42.488842999999996mm,Top,270.0
R106,71.71854099999999mm,25.663843mm,Top,90.0
J101,72.018541mm,31.813843mm,Top,90.0
C129,89.568541mm,51.438843mm,Top,180.0
C128,93.118541mm,51.413843mm,Top,0.0
C125,77.84354099999999mm,48.488842999999996mm,Top,180.0
C121,77.043541mm,40.313843mm,Top,270.0
C118,77.068541mm,34.988842999999996mm,Top,270.0
C110,89.09354099999999mm,22.438843mm,Top,0.0
C109,93.443541mm,22.438843mm,Top,0.0
C108,99.96854099999999mm,22.413843mm,Top,180.0
C117,107.268541mm,34.538843mm,Top,180.0
U107,93.768541mm,55.163843mm,Top,270.0
U109,105.018541mm,55.163843mm,Top,270.0
R115,85.96854099999999mm,52.563843mm,Top,90.0
R118,99.46854099999999mm,56.238842999999996mm,Top,180.0
R126,99.768541mm,53.388842999999994mm,Top,0.0
R111,88.448641mm,56.339242999999996mm,Top,90.0
C123,88.818541mm,52.538843mm,Top,0.0
C135,102.268541mm,51.413843mm,Top,0.0
R105,70.543541mm,23.488842999999996mm,Top,90.0
R104,70.543541mm,26.063843mm,Top,270.0
R103,71.518541mm,27.938843mm,Top,180.0
R114,106.993541mm,45.838843mm,Top,0.0
U111,105.243541mm,50.918842999999995mm,Top,270.0
U108,112.193541mm,35.013842999999994mm,Top,270.0
U106,112.143541mm,55.163843mm,Top,270.0
U104,112.068541mm,46.438843mm,Top,270.0
R117,113.718541mm,31.063843mm,Top,180.0
R125,78.793541mm,51.213843mm,Top,180.0
R113,109.818541mm,31.063843mm,Top,180.0
R112,113.618541mm,51.013842999999994mm,Top,180.0
R110,108.868541mm,51.013842999999994mm,Top,180.0
R109,113.743541mm,42.538843mm,Top,180.0
R108,109.868541mm,42.538843mm,Top,180.0
R107,74.768541mm,51.288843mm,Top,180.0
C126,114.693541mm,39.288843mm,Top,270.0
C120,111.243541mm,50.963843mm,Top,90.0
C112,107.79354099999999mm,47.813843mm,Top,270.0
C104,75.893541mm,40.863842999999996mm,Top,270.0
C137,106.568541mm,47.788843mm,Top,270.0
D101,73.71854099999999mm,27.113842999999996mm,Top,270.0
C101,75.068541mm,34.288843mm,Top,0.0
R102,72.84354099999999mm,23.313843mm,Top,270.0
R101,71.868541mm,55.588843mm,Top,180.0
D102,76.243541mm,31.613842999999996mm,Top,270.0
Y102,109.493541mm,39.388842999999994mm,Top,180.0
U103,76.323541mm,23.513842999999994mm,Top,0.0
R124,71.34354099999999mm,40.363842999999996mm,Top,0.0
R120,77.043541mm,37.638842999999994mm,Top,270.0
R119,71.818541mm,38.963843mm,Top,0.0
R122,86.443541mm,22.388842999999994mm,Top,180.0
R123,79.868541mm,23.213842999999997mm,Top,270.0
R116,74.918541mm,38.913843mm,Top,0.0
R127,78.668541mm,24.438843mm,Top,270.0
R128,95.818541mm,51.538843mm,Top,0.0
D106,70.743541mm,36.863842999999996mm,Top,270.0
D105,75.423541mm,36.688843mm,Top,270.0
D107,103.66854099999999mm,22.438843mm,Top,180.0
D104,72.34354099999999mm,36.863842999999996mm,Top,270.0
D103,73.918541mm,36.838843mm,Top,270.0
C140,104.593541mm,23.963842999999997mm,Top,180.0
C132,107.743541mm,36.438843mm,Top,90.0
C136,112.893541mm,39.263842999999994mm,Top,90.0
C127,82.793541mm,51.563843mm,Top,0.0
C139,75.118541mm,55.388842999999994mm,Top,90.0
C138,76.243541mm,55.388842999999994mm,Top,90.0
C111,82.328541mm,22.443842999999994mm,Top,0.0
C130,99.488541mm,51.388842999999994mm,Top,0.0
C131,84.993541mm,55.763842999999994mm,Top,270.0
C122,107.493541mm,42.513842999999994mm,Top,90.0
C114,75.993541mm,27.913842999999996mm,Top,270.0
C119,106.593541mm,36.438843mm,Top,90.0
C103,73.993541mm,40.713843mm,Top,180.0
C113,77.143541mm,27.713842999999997mm,Top,90.0
C102,70.443541mm,51.763842999999994mm,Top,270.0
C106,76.368541mm,25.763842999999994mm,Top,0.0
C105,73.993541mm,23.513842999999994mm,Top,90.0
C107,75.668541mm,53.363842999999996mm,Top,0.0
U105,91.668541mm,36.913843mm,Top,90.0
U102,80.568541mm,55.163843mm,Top,270.0
R450,72.69354100000001mm,18.370033mm,Top,270.0
C451,75.018541mm,18.370033mm,Top,90.0
C450,73.843541mm,18.370033mm,Top,90.0
J450,83.393541mm,12.270033000000002mm,Top,180.0
C302,30.36654mm,33.081720000000004mm,Top,90.0
C301,43.54154mm,50.706720000000004mm,Top,180.0
R316,31.74154mm,30.85672000000001mm,Top,0.0
R314,33.19154mm,41.706720000000004mm,Top,270.0
R312,34.891540000000006mm,30.85672000000001mm,Top,0.0
R311,34.36654mm,41.706720000000004mm,Top,270.0
R315,38.16654mm,62.73172000000001mm,Top,270.0
Q314,39.21654mm,65.01172000000001mm,Top,90.0
D305,40.69154mm,41.501720000000006mm,Top,270.0
R313,41.54154mm,65.05672000000001mm,Top,90.0
Q313,40.596540000000005mm,62.40672000000001mm,Top,0.0
F300,38.11654mm,70.05672000000001mm,Top,90.0
D304,41.596540000000005mm,67.63172mm,Top,0.0
R309,30.49154mm,41.831720000000004mm,Top,90.0
R310,31.766540000000003mm,41.831720000000004mm,Top,90.0
R306,55.916540000000005mm,39.99172000000001mm,Top,270.0
C300,30.341540000000002mm,35.75672000000001mm,Top,90.0
U303,33.466440000000006mm,69.81672mm,Top,90.0
U300,33.91644mm,64.26672mm,Top,90.0
U304,51.89154mm,33.76672000000001mm,Top,0.0
U302,33.516540000000006mm,35.34172000000001mm,Top,180.0
U301,41.36654mm,33.71672000000001mm,Top,0.0
R302,53.09154mm,61.14172000000001mm,Top,180.0
Q303,53.39154mm,63.51172000000001mm,Top,270.0
D300,48.69154mm,63.041720000000005mm,Top,90.0
R308,30.41654mm,38.38172000000001mm,Top,90.0
R307,34.96654mm,39.60672000000001mm,Top,0.0
R305,50.59154mm,51.816720000000004mm,Top,270.0
R304,36.44154mm,51.941720000000004mm,Top,270.0
R303,44.09154mm,64.54172000000001mm,Top,0.0
R301,45.09154mm,71.29172000000001mm,Top,0.0
R300,45.06654mm,69.86672mm,Top,0.0
Q310,54.11654mm,56.21672000000001mm,Top,90.0
Q309,47.06654mm,56.21672000000001mm,Top,90.0
Q308,53.916540000000005mm,47.61672000000001mm,Top,270.0
Q307,46.96654mm,47.61672000000001mm,Top,270.0
Q306,33.06654mm,47.61672000000001mm,Top,270.0
Q305,33.06654mm,56.21672000000001mm,Top,90.0
Q311,40.016540000000006mm,56.21672000000001mm,Top,90.0
Q312,40.016540000000006mm,47.61672000000001mm,Top,270.0
Q304,44.06654mm,62.29672000000001mm,Top,90.0
Q302,48.19154mm,70.61172mm,Top,270.0
Q301,51.64154mm,70.61172mm,Top,270.0
Q300,55.19154mm,70.61172mm,Top,270.0
D301,50.76654mm,63.041720000000005mm,Top,90.0
D302,56.14154mm,63.14172000000001mm,Top,90.0
D303,46.69154mm,63.041720000000005mm,Top,90.0
C308,42.86654mm,70.84172000000001mm,Top,90.0
C307,41.04154mm,70.86672mm,Top,90.0
C306,44.21654mm,67.24172mm,Top,270.0
C305,45.96654mm,67.24172mm,Top,270.0
C304,47.71654mm,67.24172mm,Top,270.0
C313,49.46654mm,67.24172mm,Top,270.0
C312,51.21654mm,67.24172mm,Top,270.0
C311,52.96654mm,67.24172mm,Top,270.0
C310,54.71654mm,67.24172mm,Top,270.0
C309,56.46654mm,67.24172mm,Top,270.0
U491,79.826692mm,62.95534mm,Top,270.0
U490,82.30169199999999mm,62.95534mm,Top,270.0
R491,81.726692mm,68.58033999999999mm,Top,180.0
R490,81.726692mm,71.43034mm,Top,180.0
C493,79.42669199999999mm,66.35534mm,Top,270.0
C492,79.451692mm,69.03034mm,Top,270.0
C491,82.576692mm,65.15534mm,Top,0.0
C490,82.101692mm,66.25534mm,Top,180.0
P480,51.654037mm,17.219225mm,Top,90.0
U480,48.959037mm,25.544224999999997mm,Top,0.0
R480,55.529037mm,26.269225mm,Top,90.0
D480,52.829037mm,25.794224999999997mm,Top,270.0
C482,51.304037mm,25.644225mm,Top,270.0
C481,54.354037mm,26.294225mm,Top,270.0
C480,54.879037mm,24.369225mm,Top,0.0
R430,62.634043mm,102.624899mm,Top,90.0
C431,59.184043mm,94.97489900000001mm,Top,270.0
C430,59.184043mm,98.674899mm,Top,90.0
U430,62.434043mm,97.354899mm,Top,0.0
D430,60.214043000000004mm,102.624899mm,Top,0.0
U471,91.56146500000001mm,88.19374400000001mm,Top,0.0
R474,95.286465mm,86.593744mm,Top,0.0
R473,97.836465mm,86.393744mm,Top,0.0
R472,97.661465mm,88.243744mm,Top,90.0
C474,96.536465mm,88.593744mm,Top,270.0
C473,94.036465mm,88.118744mm,Top,270.0
C472,95.386465mm,88.593744mm,Top,90.0
U470,102.57646500000001mm,88.06874400000001mm,Top,0.0
R471,105.11146500000001mm,88.243744mm,Top,270.0
R470,100.06146500000001mm,88.243744mm,Top,270.0
C471,106.661465mm,88.393744mm,Top,270.0
C470,98.81146500000001mm,88.518744mm,Top,90.0
D411,21.887891mm,117.169325mm,Top,90.0
C413,21.062891mm,113.539325mm,Top,270.0
C412,17.337891mm,108.789325mm,Top,0.0
U410,18.577891mm,113.314325mm,Top,0.0
D416,15.462891mm,119.339325mm,Top,270.0
D418,26.737891mm,116.464325mm,Top,270.0
D414,20.362891mm,108.36432500000001mm,Top,270.0
R413,22.862891mm,111.11432500000001mm,Top,90.0
C411,21.272891mm,106.264325mm,Top,180.0
F410,16.912891000000002mm,116.089325mm,Top,180.0
D413,18.262891mm,120.589325mm,Top,0.0
R410,22.912891000000002mm,113.73932500000001mm,Top,90.0
D412,18.690390999999998mm,118.386825mm,Top,0.0
C410,17.312891mm,106.73932500000001mm,Top,0.0
D417,16.937891mm,110.714325mm,Top,0.0
R411,21.637891mm,109.539325mm,Top,270.0
D410,22.912891000000002mm,108.289325mm,Top,90.0
R420,15.637500000000001mm,95.7mm,Top,270.0
C429,16.6125mm,74.825mm,Top,0.0
C427,15.412500000000001mm,92.95mm,Top,270.0
C428,16.7875mm,72.925mm,Top,270.0
C423,18.1625mm,90.975mm,Top,180.0
C421,16.6125mm,86.67500000000001mm,Top,180.0
C422,18.1375mm,88.9mm,Top,180.0
C424,18.1875mm,93.025mm,Top,0.0
R421,15.4875mm,84.375mm,Top,90.0
R422,16.6125mm,75.95mm,Top,180.0
R423,15.637500000000001mm,72.95mm,Top,270.0
D420,19.3125mm,73.425mm,Top,90.0
C420,20.6125mm,86.6mm,Top,270.0
L420,18.5375mm,95.525mm,Top,0.0
U420,18.462500000000002mm,80.975mm,Top,180.0
D421,18.0375mm,59.75mm,Top,180.0
C425,16.1625mm,70.65mm,Top,180.0
C426,16.1125mm,62.675000000000004mm,Top,180.0
L421,18.6625mm,66.675mm,Top,270.0
C600,72.947mm,121.468mm,Top,180.0
C601,74.852mm,121.595mm,Top,0.0
C602,69.425mm,112.35mm,Top,270.0
C603,70.407mm,111.943mm,Top,270.0
C604,68.425mm,112.35mm,Top,270.0
C605,78.0905mm,118.7375mm,Top,270.0
C606,74.825mm,110.95mm,Top,270.0
C607,71.423mm,120.96000000000001mm,Top,90.0
C608,67.775mm,110.45mm,Top,90.0
C609,77.51mm,100.85mm,Top,0.0
C610,70.885mm,95.427mm,Top,90.0
C611,72.775mm,110.5mm,Top,0.0
C612,70.875mm,110.5mm,Top,180.0
C613,75.584mm,95.554mm,Top,90.0
C614,76.875mm,109.3mm,Top,0.0
C615,67.925mm,100.2mm,Top,180.0
C616,73.425mm,98.475mm,Top,0.0
D600,69.391mm,120.706mm,Top,180.0
D601,78.535mm,106.228mm,Top,270.0
D602,78.535mm,103.18mm,Top,90.0
D603,68.30505mm,98.56755mm,Top,0.0
Q600,74.675mm,125.95mm,Top,0.0
Q601,67.775mm,126.45mm,Top,270.0
R600,74.852mm,120.57900000000001mm,Top,180.0
R601,72.947mm,120.452mm,Top,180.0
R602,68.725mm,110.45mm,Top,90.0
R603,70.91499999999999mm,115.372mm,Top,0.0
R604,71.423mm,111.943mm,Top,270.0
R605,70.91499999999999mm,114.356mm,Top,0.0
R606,70.91499999999999mm,119.436mm,Top,180.0
R607,78.0905mm,116.769mm,Top,270.0
R608,70.91499999999999mm,113.4mm,Top,0.0
R609,71.169mm,117.404mm,Top,90.0
R610,76.825mm,121.08500000000001mm,Top,90.0
R611,77.875mm,121.08500000000001mm,Top,270.0
R612,78.925mm,121.08500000000001mm,Top,90.0
R613,69.125mm,118.2mm,Top,0.0
R614,68.925mm,119.2mm,Top,0.0
R615,67.125mm,118.65mm,Top,90.0
R616,67.175mm,120.635mm,Top,90.0
R617,66.825mm,103.965mm,Top,90.0
R618,76.875mm,110.45mm,Top,180.0
R619,78.0905mm,114.8005mm,Top,270.0
R620,78.0905mm,112.832mm,Top,270.0
R621,66.825mm,112.35mm,Top,90.0
R622,68.625mm,121.95mm,Top,180.0
R623,76.63mm,111.435mm,Top,0.0
R624,66.825mm,110.45mm,Top,270.0
R625,75.575mm,98.3mm,Top,90.0
R626,78.535mm,108.768mm,Top,270.0
R627,79.775mm,101.91499999999999mm,Top,90.0
R628,70.81505mm,98.49255mm,Top,0.0
U600,74.725mm,115.88mm,Top,0.0
U601,68.125mm,115.5mm,Top,90.0
U602,72.575mm,104.8mm,Top,180.0
U603,68.599mm,95.935mm,Top,0.0
U604,73.2726mm,95.80799999999999mm,Top,90.0
R430_2,109.043538mm,15.278557mm,Top,0.0
C431_2,101.393538mm,18.728557mm,Top,180.0
C430_2,105.093538mm,18.728557mm,Top,0.0
U430_2,103.773538mm,15.478557mm,Top,270.0
D430_2,109.043538mm,17.698557mm,Top,270.0
