Designator,Mid X,Mid Y,Layer,Rotation,Ref-X(mm),Ref-Y(mm)
R35,25.191221mm,127.684438mm,Top,90.0,25.191221mm,127.684438mm
R36,29.951680mm,129.705340mm,Top,90.0,29.951680mm,129.705340mm
R37,16.191680mm,127.885340mm,Top,90.0,16.191680mm,127.885340mm
R38,20.351680mm,127.775340mm,Top,90.0,20.351680mm,127.775340mm
R39,23.041680mm,127.775340mm,Top,90.0,23.041680mm,127.775340mm
R40,18.311680mm,127.755340mm,Top,90.0,18.311680mm,127.755340mm
R41,115.051680mm,112.455340mm,Top,-90.0,115.051680mm,112.455340mm
R42,13.391221mm,127.709438mm,Top,90.0,13.391221mm,127.709438mm
R43,127.451680mm,122.555340mm,Top,90.0,127.451680mm,122.555340mm
R44,126.525000mm,128.950000mm,Top,90.0,126.525000mm,128.950000mm
R45,124.951680mm,122.505319mm,Top,90.0,124.951680mm,122.505319mm
R46,117.001680mm,129.155340mm,Top,90.0,117.001680mm,129.155340mm
R47,119.051680mm,129.105340mm,Top,90.0,119.051680mm,129.105340mm
R48,112.351680mm,129.005340mm,Top,90.0,112.351680mm,129.005340mm
R49,104.101680mm,129.255340mm,Top,90.0,104.101680mm,129.255340mm
R50,72.876680mm,9.830340mm,Top,0.0,72.876680mm,9.830340mm
R51,60.511680mm,129.435340mm,Top,90.0,60.511680mm,129.435340mm
R52,62.681680mm,122.745340mm,Top,90.0,62.681680mm,122.745340mm
R54,84.351680mm,79.115340mm,Top,180.0,84.351680mm,79.115340mm
R55,86.001680mm,107.955340mm,Top,180.0,86.001680mm,107.955340mm
R56,57.171680mm,121.785340mm,Top,180.0,57.171680mm,121.785340mm
R57,57.171680mm,119.985340mm,Top,180.0,57.171680mm,119.985340mm
R58,43.131680mm,129.635340mm,Top,90.0,43.131680mm,129.635340mm
R59,46.461680mm,96.825340mm,Top,90.0,46.461680mm,96.825340mm
S1,64.201680mm,18.605340mm,Top,-90.0,64.201680mm,18.605340mm
S2,68.776680mm,18.605340mm,Top,-90.0,68.776680mm,18.605340mm
U1,63.801680mm,28.605340mm,Top,180.0,63.801680mm,28.605340mm
U2,144.411680mm,40.860340mm,Top,-90.0,144.411680mm,40.860340mm
U3,126.401680mm,82.005340mm,Top,180.0,126.401680mm,82.005340mm
U4,135.501680mm,11.330340mm,Top,0.0,135.501680mm,11.330340mm
U5,43.676680mm,109.255340mm,Top,90.0,43.676680mm,109.255340mm
U6,110.541680mm,114.145340mm,Top,0.0,110.541680mm,114.145340mm
U7,143.281680mm,41.105340mm,Top,-90.0,143.281680mm,41.105340mm
