Comment,Designator,Footprint,LCSC Part #
"Jumper-Pad-Pad","R30","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R31","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R32","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R33","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R34","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R35","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R36","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R37","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R38","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R39","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R40","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R41","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R42","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R43","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R44","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R45","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R46","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R47","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R48","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R49","PAD-0805-PAD"," C17477"
"Button_SPST","S1","SMD-2_2.9x3.9x1.7","C115357"
"Button_SPST","S2","SMD-2_2.9x3.9x1.7","C115357"
"QMA7981","U1","LGA-12_2x2mm_P0.5mm","C457290"
"MPX4_MAP","U2","MPX-4_MAP",""
